gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
LINC00681	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
NKX3-1	Tumor-loss LOCKs	common PMDs	0.255738803530351	breastNormalVsLuminalA.T	Tumor	0.255738803530351
ADAM28	Tumor-loss LOCKs	common PMDs	-0.881712347901702	breastNormalVsLuminalA.T	Tumor	-0.881712347901702
ADAMDEC1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR548H4	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TEX15	Tumor-loss LOCKs	common PMDs	-0.0526829863491504	breastNormalVsLuminalA.T	Tumor	-0.0526829863491504
RP1	Tumor-gain LOCKs	common PMDs	-0.924210548477403	breastNormalVsLuminalA.T	Tumor	-0.924210548477403
XKR4	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TSPYL5	Tumor-loss LOCKs	common PMDs	0.435819707446424	breastNormalVsLuminalA.T	Tumor	0.435819707446424
AARD	Tumor-loss LOCKs	common PMDs	-0.15639184541245	breastNormalVsLuminalA.T	Tumor	-0.15639184541245
SLC30A8	Tumor-loss LOCKs	common PMDs	-0.957701073538577	breastNormalVsLuminalA.T	Tumor	-0.957701073538577
COLEC10	Tumor-loss LOCKs	common PMDs	-0.809691176056098	breastNormalVsLuminalA.T	Tumor	-0.809691176056098
MIR548AZ	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
CCDC26	Tumor-loss LOCKs	common PMDs	-0.86544355677188	breastNormalVsLuminalA.T	Tumor	-0.86544355677188
MIR3686	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ADCY8	Shared LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LINC01591	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
FAM135B	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
COL22A1	Tumor-gain LOCKs	common PMDs	-0.952251564728651	breastNormalVsLuminalA.T	Tumor	-0.952251564728651
CDC42P3	Tumor-loss LOCKs	common PMDs	-0.759464927457893	breastNormalVsLuminalA.T	Tumor	-0.759464927457893
LINC01235	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
PHF24	Tumor-loss LOCKs	common PMDs	-0.757524134266052	breastNormalVsLuminalA.T	Tumor	-0.757524134266052
FAM205BP	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
FAM205C	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
TRPM3	Tumor-loss LOCKs	common PMDs	-0.960917708085445	breastNormalVsLuminalA.T	Tumor	-0.960917708085445
LINC01508	Tumor-loss LOCKs	common PMDs	-0.872732101194598	breastNormalVsLuminalA.T	Tumor	-0.872732101194598
LINC01501	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
DIRAS2	Tumor-loss LOCKs	common PMDs	-0.937954644773006	breastNormalVsLuminalA.T	Tumor	-0.937954644773006
GABBR2	Tumor-loss LOCKs	common PMDs	0.0788148402101632	breastNormalVsLuminalA.T	Tumor	0.0788148402101632
COL15A1	Tumor-loss LOCKs	common PMDs	-0.81273421622908	breastNormalVsLuminalA.T	Tumor	-0.81273421622908
NAMA	Tumor-loss LOCKs	common PMDs	-0.949961835305137	breastNormalVsLuminalA.T	Tumor	-0.949961835305137
LINC01613	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR147A	Tumor-gain LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
LAMC3	Tumor-loss LOCKs	common PMDs	-0.397733019593153	breastNormalVsLuminalA.T	Tumor	-0.397733019593153
SARDH	Tumor-loss LOCKs	common PMDs	-0.573902124491137	breastNormalVsLuminalA.T	Tumor	-0.573902124491137
COL5A1	Tumor-loss LOCKs	common PMDs	0.951305415591397	breastNormalVsLuminalA.T	Tumor	0.951305415591397
MIR3689C	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3689A	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3689D1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3689B	Tumor-loss LOCKs	common PMDs	-0.687686341243968	breastNormalVsLuminalA.T	Tumor	-0.687686341243968
MIR3689D2	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3689E	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
MIR3689F	Tumor-loss LOCKs	common PMDs	-0.706403582407069	breastNormalVsLuminalA.T	Tumor	-0.706403582407069
FCN2	Tumor-loss LOCKs	common PMDs	-0.441282825443869	breastNormalVsLuminalA.T	Tumor	-0.441282825443869
FCN1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
OLFM1	Tumor-loss LOCKs	common PMDs	0.876049420213937	breastNormalVsLuminalA.T	Tumor	0.876049420213937
PPP1R26-AS1	Tumor-loss LOCKs	common PMDs	0.0830883997743745	breastNormalVsLuminalA.T	Tumor	0.0830883997743745
PPP1R26	Tumor-loss LOCKs	common PMDs	1.06901098509972	breastNormalVsLuminalA.T	Tumor	1.06901098509972
LCN1	Tumor-loss LOCKs	common PMDs	-0.962414852332885	breastNormalVsLuminalA.T	Tumor	-0.962414852332885
ACTL8	Tumor-loss LOCKs	common PMDs	-0.866327461064673	breastNormalVsLuminalA.N	Normal	-0.866327461064673
IGSF21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC01343	Tumor-loss LOCKs	common PMDs	-0.963142815194291	breastNormalVsLuminalA.N	Normal	-0.963142815194291
LINC00466	Tumor-loss LOCKs	common PMDs	-0.919626868681257	breastNormalVsLuminalA.N	Normal	-0.919626868681257
HFM1	Tumor-loss LOCKs	common PMDs	-0.965837720553948	breastNormalVsLuminalA.N	Normal	-0.965837720553948
UBL4B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
SLC6A17	Tumor-loss LOCKs	common PMDs	-0.958667197889619	breastNormalVsLuminalA.N	Normal	-0.958667197889619
CD53	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CHIA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
PIFO	Tumor-loss LOCKs	common PMDs	-0.62681037312753	breastNormalVsLuminalA.N	Normal	-0.62681037312753
SYT6	Tumor-loss LOCKs	common PMDs	-0.964480555749638	breastNormalVsLuminalA.N	Normal	-0.964480555749638
SYCP1	Tumor-loss LOCKs	common PMDs	-0.962563085887689	breastNormalVsLuminalA.N	Normal	-0.962563085887689
HRNR	Shared LOCKs	common PMDs	-0.940806501545991	breastNormalVsLuminalA.N	Normal	-0.940806501545991
FLG	Shared LOCKs	common PMDs	-0.761896815894525	breastNormalVsLuminalA.N	Normal	-0.761896815894525
FLG-AS1	Shared LOCKs	common PMDs	-0.700189331146662	breastNormalVsLuminalA.N	Normal	-0.700189331146662
FLG2	Shared LOCKs	common PMDs	-0.968464930740013	breastNormalVsLuminalA.N	Normal	-0.968464930740013
LCE5A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LCE3E	Tumor-loss LOCKs	common PMDs	-0.87804221369076	breastNormalVsLuminalA.N	Normal	-0.87804221369076
LCE3D	Tumor-loss LOCKs	common PMDs	-0.81680782941628	breastNormalVsLuminalA.N	Normal	-0.81680782941628
LCE3C	Tumor-loss LOCKs	common PMDs	-0.87577449187292	breastNormalVsLuminalA.N	Normal	-0.87577449187292
LCE3B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LCE3A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KCNN3	Tumor-loss LOCKs	common PMDs	-0.970236441951523	breastNormalVsLuminalA.N	Normal	-0.970236441951523
FCRL5	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FCRL4	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FCRL2	Tumor-loss LOCKs	common PMDs	-0.969923023788961	breastNormalVsLuminalA.N	Normal	-0.969923023788961
AIM2	Tumor-gain LOCKs	common PMDs	-0.597840552577529	breastNormalVsLuminalA.N	Normal	-0.597840552577529
SLAMF6	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CD84	Tumor-loss LOCKs	common PMDs	-0.971352285636758	breastNormalVsLuminalA.N	Normal	-0.971352285636758
SLAMF1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CD48	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
RXRG	Tumor-loss LOCKs	common PMDs	-0.921133435840503	breastNormalVsLuminalA.N	Normal	-0.921133435840503
LRRC52	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
ILDR2	Tumor-loss LOCKs	common PMDs	-0.911540365361821	breastNormalVsLuminalA.N	Normal	-0.911540365361821
MAEL	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
SELP	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
C4BPA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CR1	Tumor-loss LOCKs	common PMDs	-0.968121476211057	breastNormalVsLuminalA.N	Normal	-0.968121476211057
SYT14	Tumor-loss LOCKs	common PMDs	-0.459275585356265	breastNormalVsLuminalA.N	Normal	-0.459275585356265
PROX1-AS1	Tumor-loss LOCKs	common PMDs	-0.949149496518971	breastNormalVsLuminalA.N	Normal	-0.949149496518971
LINC00538	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
PROX1	Tumor-loss LOCKs	common PMDs	-0.784201046729048	breastNormalVsLuminalA.N	Normal	-0.784201046729048
LINC00210	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LYPLAL1-AS1	Tumor-loss LOCKs	common PMDs	-0.410777024146744	breastNormalVsLuminalA.N	Normal	-0.410777024146744
ZC3H11B	Tumor-loss LOCKs	common PMDs	0.680619656316874	breastNormalVsLuminalA.N	Normal	0.680619656316874
PGBD5	Tumor-loss LOCKs	common PMDs	-0.789865815224821	breastNormalVsLuminalA.N	Normal	-0.789865815224821
TRIM67	Tumor-loss LOCKs	common PMDs	-0.951250202298241	breastNormalVsLuminalA.N	Normal	-0.951250202298241
CHRM3-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
PLD5	Tumor-gain LOCKs	common PMDs	-0.590216709270898	breastNormalVsLuminalA.N	Normal	-0.590216709270898
PRKCQ-AS1	Shared LOCKs	common PMDs	-0.0734569977258329	breastNormalVsLuminalA.N	Normal	-0.0734569977258329
SFTA1P	Tumor-gain LOCKs	common PMDs	0.447163264640833	breastNormalVsLuminalA.N	Normal	0.447163264640833
LINC00710	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MIR4293	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MIR1265	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
ARMC3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
C10orf67	Tumor-loss LOCKs	common PMDs	-0.528874617682447	breastNormalVsLuminalA.N	Normal	-0.528874617682447
WDFY4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LRRC18	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MIR4294	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
VSTM4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FAM170B-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
C10orf71-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
C10orf71	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
DRGX	Tumor-loss LOCKs	common PMDs	-0.905335378694439	breastNormalVsLuminalA.N	Normal	-0.905335378694439
OGDHL	Tumor-loss LOCKs	common PMDs	-0.870842569263351	breastNormalVsLuminalA.N	Normal	-0.870842569263351
LINC00844	Tumor-loss LOCKs	common PMDs	-0.810738763951551	breastNormalVsLuminalA.N	Normal	-0.810738763951551
PHYHIPL	Tumor-loss LOCKs	common PMDs	-0.832053824946352	breastNormalVsLuminalA.N	Normal	-0.832053824946352
FAM13C	Tumor-loss LOCKs	common PMDs	-0.886176762253131	breastNormalVsLuminalA.N	Normal	-0.886176762253131
COL13A1	Tumor-loss LOCKs	common PMDs	-0.353915238679256	breastNormalVsLuminalA.N	Normal	-0.353915238679256
LINC00856	Tumor-loss LOCKs	common PMDs	-0.972538816019739	breastNormalVsLuminalA.N	Normal	-0.972538816019739
EIF5AL1	Tumor-loss LOCKs	common PMDs	0.665669619666814	breastNormalVsLuminalA.N	Normal	0.665669619666814
SFTPA2	Tumor-loss LOCKs	common PMDs	-0.963760234460862	breastNormalVsLuminalA.N	Normal	-0.963760234460862
SFTPA1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
BMS1P21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MBL1P	Tumor-loss LOCKs	common PMDs	-0.925544564412285	breastNormalVsLuminalA.N	Normal	-0.925544564412285
SFTPD	Tumor-loss LOCKs	common PMDs	-0.90080535760793	breastNormalVsLuminalA.N	Normal	-0.90080535760793
SORCS3-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
GPR26	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CPXM2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
NPS	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC01163	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MUC2	Tumor-loss LOCKs	common PMDs	-0.749363812844731	breastNormalVsLuminalA.N	Normal	-0.749363812844731
MUC5AC	Tumor-loss LOCKs	common PMDs	-0.944861801421541	breastNormalVsLuminalA.N	Normal	-0.944861801421541
LSP1	Tumor-loss LOCKs	common PMDs	0.234827887757017	breastNormalVsLuminalA.N	Normal	0.234827887757017
LINC01150	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
TNNT3	Tumor-loss LOCKs	common PMDs	-0.900050880622544	breastNormalVsLuminalA.N	Normal	-0.900050880622544
MRPL23	Tumor-loss LOCKs	common PMDs	0.187535199406784	breastNormalVsLuminalA.N	Normal	0.187535199406784
MRPL23-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC01219	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
H19	Tumor-loss LOCKs	common PMDs	-0.352347447345888	breastNormalVsLuminalA.N	Normal	-0.352347447345888
RIC3	Tumor-loss LOCKs	common PMDs	-0.662515203827015	breastNormalVsLuminalA.N	Normal	-0.662515203827015
STK33	Tumor-loss LOCKs	common PMDs	-0.936485606769549	breastNormalVsLuminalA.N	Normal	-0.936485606769549
MRGPRX1	Shared LOCKs	common PMDs	-0.950771735977849	breastNormalVsLuminalA.N	Normal	-0.950771735977849
MPPED2	Tumor-loss LOCKs	common PMDs	-0.972102004396258	breastNormalVsLuminalA.N	Normal	-0.972102004396258
PAUPAR	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
RCN1	Tumor-loss LOCKs	common PMDs	0.889789657730129	breastNormalVsLuminalA.N	Normal	0.889789657730129
WT1	Tumor-loss LOCKs	common PMDs	-0.833232259862924	breastNormalVsLuminalA.N	Normal	-0.833232259862924
WT1-AS	Tumor-loss LOCKs	common PMDs	-0.962769021915388	breastNormalVsLuminalA.N	Normal	-0.962769021915388
CHST1	Tumor-loss LOCKs	common PMDs	-0.725387335319229	breastNormalVsLuminalA.N	Normal	-0.725387335319229
SLC22A8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FGF19	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
ARHGAP20	Tumor-loss LOCKs	common PMDs	-0.95430932012615	breastNormalVsLuminalA.N	Normal	-0.95430932012615
NCAM1-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
HTR3B	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
DSCAML1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
USP2-AS1	Tumor-loss LOCKs	common PMDs	-0.211659533711872	breastNormalVsLuminalA.N	Normal	-0.211659533711872
THY1	Tumor-loss LOCKs	common PMDs	-0.799601568097721	breastNormalVsLuminalA.N	Normal	-0.799601568097721
GRIK4	Tumor-loss LOCKs	common PMDs	-0.946085218892786	breastNormalVsLuminalA.N	Normal	-0.946085218892786
TECTA	Tumor-loss LOCKs	common PMDs	-0.828237406655811	breastNormalVsLuminalA.N	Normal	-0.828237406655811
MIR125B1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
BLID	Tumor-gain LOCKs	common PMDs	-0.943915508719663	breastNormalVsLuminalA.N	Normal	-0.943915508719663
MIRLET7A2	Tumor-gain LOCKs	common PMDs	-0.558986740196411	breastNormalVsLuminalA.N	Normal	-0.558986740196411
MIR100	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
GRAMD1B	Tumor-loss LOCKs	common PMDs	-0.903895030778228	breastNormalVsLuminalA.N	Normal	-0.903895030778228
MIR4493	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
PKNOX2	Tumor-loss LOCKs	common PMDs	-0.949825487086449	breastNormalVsLuminalA.N	Normal	-0.949825487086449
KIRREL3	Tumor-gain LOCKs	common PMDs	-0.843111349092764	breastNormalVsLuminalA.N	Normal	-0.843111349092764
KIRREL3-AS1	Tumor-gain LOCKs	common PMDs	-0.930382293431933	breastNormalVsLuminalA.N	Normal	-0.930382293431933
MIR3167	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KIRREL3-AS3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
NTM	Tumor-gain LOCKs	common PMDs	-0.225697046141464	breastNormalVsLuminalA.N	Normal	-0.225697046141464
NTM-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
NTM-IT	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
OPCML	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
OPCML-IT1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
IQSEC3	Tumor-loss LOCKs	common PMDs	-0.950466740593918	breastNormalVsLuminalA.N	Normal	-0.950466740593918
SLC6A12	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CACNA2D4	Tumor-loss LOCKs	common PMDs	-0.949146193271951	breastNormalVsLuminalA.N	Normal	-0.949146193271951
LRTM2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CACNA1C	Tumor-loss LOCKs	common PMDs	-0.972616945153602	breastNormalVsLuminalA.N	Normal	-0.972616945153602
CACNA1C-IT1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CACNA1C-AS4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CACNA1C-IT3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
CACNA1C-AS2	Tumor-loss LOCKs	common PMDs	-0.878268212718886	breastNormalVsLuminalA.N	Normal	-0.878268212718886
CACNA1C-AS1	Tumor-loss LOCKs	common PMDs	-0.956358680382805	breastNormalVsLuminalA.N	Normal	-0.956358680382805
PRMT8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KCNA6	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KCNA1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
OVOS2	Tumor-loss LOCKs	common PMDs	-0.893459664955649	breastNormalVsLuminalA.N	Normal	-0.893459664955649
KRT73	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KRT73-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KRT2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
KRT1	Tumor-loss LOCKs	common PMDs	-0.920646003213225	breastNormalVsLuminalA.N	Normal	-0.920646003213225
KRT77	Tumor-loss LOCKs	common PMDs	-0.9525717077522	breastNormalVsLuminalA.N	Normal	-0.9525717077522
KRT76	Tumor-loss LOCKs	common PMDs	0.636807272911827	breastNormalVsLuminalA.N	Normal	0.636807272911827
KRT3	Tumor-loss LOCKs	common PMDs	-0.79787279973366	breastNormalVsLuminalA.N	Normal	-0.79787279973366
MUCL1	Tumor-loss LOCKs	common PMDs	-0.577543340657026	breastNormalVsLuminalA.N	Normal	-0.577543340657026
AVPR1A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
WIF1	Tumor-loss LOCKs	common PMDs	-0.96358024895329	breastNormalVsLuminalA.N	Normal	-0.96358024895329
KERA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LUM	Tumor-loss LOCKs	common PMDs	-0.938458827869874	breastNormalVsLuminalA.N	Normal	-0.938458827869874
DCN	Tumor-loss LOCKs	common PMDs	0.353310795084786	breastNormalVsLuminalA.N	Normal	0.353310795084786
MYO1H	Tumor-loss LOCKs	common PMDs	-0.882185384925171	breastNormalVsLuminalA.N	Normal	-0.882185384925171
LINC01486	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MYL2	Tumor-loss LOCKs	common PMDs	-0.574106301713242	breastNormalVsLuminalA.N	Normal	-0.574106301713242
LINC01405	Tumor-loss LOCKs	common PMDs	-0.885762429809168	breastNormalVsLuminalA.N	Normal	-0.885762429809168
CUX2	Tumor-loss LOCKs	common PMDs	-0.913547962918761	breastNormalVsLuminalA.N	Normal	-0.913547962918761
NOS1	Tumor-loss LOCKs	common PMDs	-0.966582344153399	breastNormalVsLuminalA.N	Normal	-0.966582344153399
CCDC60	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC00939	Tumor-gain LOCKs	common PMDs	-0.941880238020496	breastNormalVsLuminalA.N	Normal	-0.941880238020496
LINC00944	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC00943	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC00508	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
LINC00507	Tumor-gain LOCKs	common PMDs	-0.949984753775116	breastNormalVsLuminalA.N	Normal	-0.949984753775116
TMEM132C	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
MIR3612	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
TMEM132D	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FZD10-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
FZD10	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
PIWIL1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
RIMBP2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
GALNT9	Shared LOCKs	common PMDs	-0.937798124256075	breastNormalVsLuminalA.N	Normal	-0.937798124256075
FGF9	Tumor-gain LOCKs	common PMDs	-0.897145112481758	breastNormalVsLuminalA.N	Normal	-0.897145112481758
PABPC3	Tumor-loss LOCKs	common PMDs	0.461492827514515	breastNormalVsLuminalA.N	Normal	0.461492827514515
AMER2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsLuminalA.N	Normal	-0.975657937177745
