gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
TCERG1L	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TCERG1L-AS1	Tumor-gain LOCKs	common PMDs	-0.90308165067684	breastNormalVsTN_Basal.N	Normal	-0.90308165067684
MUC2	Tumor-loss LOCKs	common PMDs	-0.749363812844731	breastNormalVsTN_Basal.N	Normal	-0.749363812844731
MUC5AC	Tumor-loss LOCKs	common PMDs	-0.944861801421541	breastNormalVsTN_Basal.N	Normal	-0.944861801421541
SYT8	Tumor-loss LOCKs	common PMDs	1.06990988136154	breastNormalVsTN_Basal.N	Normal	1.06990988136154
TNNI2	Tumor-loss LOCKs	common PMDs	0.981532749239116	breastNormalVsTN_Basal.N	Normal	0.981532749239116
LSP1	Tumor-loss LOCKs	common PMDs	0.234827887757017	breastNormalVsTN_Basal.N	Normal	0.234827887757017
MIR4298	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01150	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TNNT3	Tumor-loss LOCKs	common PMDs	-0.900050880622544	breastNormalVsTN_Basal.N	Normal	-0.900050880622544
MRPL23	Tumor-loss LOCKs	common PMDs	0.187535199406784	breastNormalVsTN_Basal.N	Normal	0.187535199406784
MRPL23-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01219	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
H19	Tumor-loss LOCKs	common PMDs	-0.352347447345888	breastNormalVsTN_Basal.N	Normal	-0.352347447345888
RIC3	Tumor-loss LOCKs	common PMDs	-0.662515203827015	breastNormalVsTN_Basal.N	Normal	-0.662515203827015
STK33	Tumor-loss LOCKs	common PMDs	-0.936485606769549	breastNormalVsTN_Basal.N	Normal	-0.936485606769549
MRGPRX1	Shared LOCKs	common PMDs	-0.950771735977849	breastNormalVsTN_Basal.N	Normal	-0.950771735977849
MPPED2	Tumor-loss LOCKs	common PMDs	-0.972102004396258	breastNormalVsTN_Basal.N	Normal	-0.972102004396258
PAUPAR	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
RCN1	Tumor-loss LOCKs	common PMDs	0.889789657730129	breastNormalVsTN_Basal.N	Normal	0.889789657730129
WT1	Tumor-loss LOCKs	common PMDs	-0.833232259862924	breastNormalVsTN_Basal.N	Normal	-0.833232259862924
WT1-AS	Tumor-loss LOCKs	common PMDs	-0.962769021915388	breastNormalVsTN_Basal.N	Normal	-0.962769021915388
CHST1	Shared LOCKs	common PMDs	-0.725387335319229	breastNormalVsTN_Basal.N	Normal	-0.725387335319229
MIR7154	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OOSP2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A6A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A4E	Tumor-gain LOCKs	common PMDs	-0.933069856400489	breastNormalVsTN_Basal.N	Normal	-0.933069856400489
MIR6503	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A4A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A6E	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A7	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A14	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A5	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A1	Tumor-gain LOCKs	common PMDs	-0.960840175332658	breastNormalVsTN_Basal.N	Normal	-0.960840175332658
MS4A12	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MS4A13	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SLC22A8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FGF19	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FGF4	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TENM4	Tumor-gain LOCKs	common PMDs	0.237737074823831	breastNormalVsTN_Basal.N	Normal	0.237737074823831
MIR708	Tumor-gain LOCKs	common PMDs	-0.6658631391333	breastNormalVsTN_Basal.N	Normal	-0.6658631391333
MIR5579	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ARHGAP20	Tumor-loss LOCKs	common PMDs	-0.95430932012615	breastNormalVsTN_Basal.N	Normal	-0.95430932012615
NCAM1	Tumor-loss LOCKs	common PMDs	-0.90607018178586	breastNormalVsTN_Basal.N	Normal	-0.90607018178586
NCAM1-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
HTR3B	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
HTR3A	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
DSCAML1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
USP2-AS1	Tumor-loss LOCKs	common PMDs	-0.211659533711872	breastNormalVsTN_Basal.N	Normal	-0.211659533711872
THY1	Tumor-loss LOCKs	common PMDs	-0.799601568097721	breastNormalVsTN_Basal.N	Normal	-0.799601568097721
GRIK4	Shared LOCKs	common PMDs	-0.946085218892786	breastNormalVsTN_Basal.N	Normal	-0.946085218892786
SCN3B	Shared LOCKs	common PMDs	-0.73066496001987	breastNormalVsTN_Basal.N	Normal	-0.73066496001987
OR6M1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TMEM225	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR8D4	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR4D5	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR6T1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR10S1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR10G6	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NTM-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OPCML-IT1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SPATA19	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
IGSF9B	Tumor-gain LOCKs	common PMDs	-0.30259958669084	breastNormalVsTN_Basal.N	Normal	-0.30259958669084
CACNA2D4	Shared LOCKs	common PMDs	-0.949146193271951	breastNormalVsTN_Basal.N	Normal	-0.949146193271951
LRTM2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CACNA1C	Shared LOCKs	common PMDs	-0.972616945153602	breastNormalVsTN_Basal.N	Normal	-0.972616945153602
CACNA1C-IT1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CACNA1C-AS4	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CACNA1C-IT3	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CACNA1C-AS2	Shared LOCKs	common PMDs	-0.878268212718886	breastNormalVsTN_Basal.N	Normal	-0.878268212718886
CACNA1C-AS1	Shared LOCKs	common PMDs	-0.956358680382805	breastNormalVsTN_Basal.N	Normal	-0.956358680382805
PRMT8	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FGF6	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GALNT8	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KCNA6	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KCNA1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KCNA5	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NTF3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ANO2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OVOS2	Tumor-loss LOCKs	common PMDs	-0.893459664955649	breastNormalVsTN_Basal.N	Normal	-0.893459664955649
KRT73	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KRT73-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KRT2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KRT1	Tumor-loss LOCKs	common PMDs	-0.920646003213225	breastNormalVsTN_Basal.N	Normal	-0.920646003213225
KRT77	Tumor-loss LOCKs	common PMDs	-0.9525717077522	breastNormalVsTN_Basal.N	Normal	-0.9525717077522
KRT76	Tumor-loss LOCKs	common PMDs	0.636807272911827	breastNormalVsTN_Basal.N	Normal	0.636807272911827
KRT3	Tumor-loss LOCKs	common PMDs	-0.79787279973366	breastNormalVsTN_Basal.N	Normal	-0.79787279973366
MUCL1	Shared LOCKs	common PMDs	-0.577543340657026	breastNormalVsTN_Basal.N	Normal	-0.577543340657026
TESPA1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NEUROD4	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KERA	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LUM	Tumor-loss LOCKs	common PMDs	-0.938458827869874	breastNormalVsTN_Basal.N	Normal	-0.938458827869874
DCN	Tumor-loss LOCKs	common PMDs	0.353310795084786	breastNormalVsTN_Basal.N	Normal	0.353310795084786
MYL2	Tumor-loss LOCKs	common PMDs	-0.574106301713242	breastNormalVsTN_Basal.N	Normal	-0.574106301713242
LINC01405	Tumor-loss LOCKs	common PMDs	-0.885762429809168	breastNormalVsTN_Basal.N	Normal	-0.885762429809168
TBX5-AS1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FZD10-AS1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FZD10	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
PIWIL1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
RIMBP2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ADGRD1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01257	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
WASF3	Tumor-loss LOCKs	common PMDs	0.349141033075735	breastNormalVsTN_Basal.N	Normal	0.349141033075735
GPR12	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC00437	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC00366	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FREM2	Tumor-loss LOCKs	common PMDs	-0.893281525839638	breastNormalVsTN_Basal.N	Normal	-0.893281525839638
FREM2-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
STOML3	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01055	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SIAH3	Tumor-loss LOCKs	common PMDs	-0.959548222136298	breastNormalVsTN_Basal.N	Normal	-0.959548222136298
LRRC63	Tumor-loss LOCKs	common PMDs	-0.952028155634144	breastNormalVsTN_Basal.N	Normal	-0.952028155634144
LINC00563	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01198	Tumor-loss LOCKs	common PMDs	-0.960524320555869	breastNormalVsTN_Basal.N	Normal	-0.960524320555869
LINC00354	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SOX1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01070	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01043	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01044	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01500	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
RGS6	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR7843	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NRXN3	Tumor-gain LOCKs	common PMDs	-0.936044017530652	breastNormalVsTN_Basal.N	Normal	-0.936044017530652
KCNK10	Tumor-gain LOCKs	common PMDs	-0.972128067023038	breastNormalVsTN_Basal.N	Normal	-0.972128067023038
TCL6	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TCL1B	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TCL1A	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TUNAR	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TMCO5A	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
RORA	Tumor-loss LOCKs	common PMDs	-0.591399460326177	breastNormalVsTN_Basal.N	Normal	-0.591399460326177
RORA-AS2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TBC1D21	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ISLR2	Tumor-loss LOCKs	common PMDs	-0.799125648036715	breastNormalVsTN_Basal.N	Normal	-0.799125648036715
ISLR	Tumor-loss LOCKs	common PMDs	-0.727171246644533	breastNormalVsTN_Basal.N	Normal	-0.727171246644533
STRA6	Tumor-loss LOCKs	common PMDs	-0.0454470843606397	breastNormalVsTN_Basal.N	Normal	-0.0454470843606397
LINGO1	Tumor-loss LOCKs	common PMDs	-0.836638623337369	breastNormalVsTN_Basal.N	Normal	-0.836638623337369
LINGO1-AS1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINGO1-AS2	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ST8SIA2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C15orf32	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SSTR5-AS1	Shared LOCKs	common PMDs	-0.163609469692316	breastNormalVsTN_Basal.N	Normal	-0.163609469692316
SSTR5	Shared LOCKs	common PMDs	-0.448179010005692	breastNormalVsTN_Basal.N	Normal	-0.448179010005692
C1QTNF8	Shared LOCKs	common PMDs	-0.877727306656226	breastNormalVsTN_Basal.N	Normal	-0.877727306656226
CACNA1H	Shared LOCKs	common PMDs	-0.933326538557427	breastNormalVsTN_Basal.N	Normal	-0.933326538557427
TPSG1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TPSB2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TPSAB1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
TPSD1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01570	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR8065	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01177	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01195	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GRIN2A	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GPR139	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
GP2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
UMOD	Tumor-gain LOCKs	common PMDs	-0.949779138744082	breastNormalVsTN_Basal.N	Normal	-0.949779138744082
PDILT	Tumor-gain LOCKs	common PMDs	-0.825080410092756	breastNormalVsTN_Basal.N	Normal	-0.825080410092756
HS3ST2	Shared LOCKs	common PMDs	-0.461504222213024	breastNormalVsTN_Basal.N	Normal	-0.461504222213024
PRKCB	Tumor-gain LOCKs	common PMDs	-0.965862897579806	breastNormalVsTN_Basal.N	Normal	-0.965862897579806
CACNG3	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C16orf82	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CBLN1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
C16orf78	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ZNF423	Shared LOCKs	common PMDs	-0.953444015636334	breastNormalVsTN_Basal.N	Normal	-0.953444015636334
ADAM3B	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NKD1	Tumor-loss LOCKs	common PMDs	-0.810482296159762	breastNormalVsTN_Basal.N	Normal	-0.810482296159762
GNAO1	Tumor-loss LOCKs	common PMDs	-0.783056729380985	breastNormalVsTN_Basal.N	Normal	-0.783056729380985
MIR3935	Tumor-loss LOCKs	common PMDs	-0.692209284990076	breastNormalVsTN_Basal.N	Normal	-0.692209284990076
LINC01568	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CNTNAP4	Tumor-gain LOCKs	common PMDs	-0.963465382732368	breastNormalVsTN_Basal.N	Normal	-0.963465382732368
MIR4719	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SYCE1L	Tumor-gain LOCKs	common PMDs	0.462284392932994	breastNormalVsTN_Basal.N	Normal	0.462284392932994
NUDT7	Tumor-gain LOCKs	common PMDs	-0.0773389252091411	breastNormalVsTN_Basal.N	Normal	-0.0773389252091411
VAT1L	Tumor-gain LOCKs	common PMDs	-0.450432644946575	breastNormalVsTN_Basal.N	Normal	-0.450432644946575
MAFTRR	Tumor-gain LOCKs	common PMDs	-0.905119350373291	breastNormalVsTN_Basal.N	Normal	-0.905119350373291
LINC01229	Tumor-gain LOCKs	common PMDs	-0.935290892404809	breastNormalVsTN_Basal.N	Normal	-0.935290892404809
LINC01228	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
DYNLRB2	Tumor-gain LOCKs	common PMDs	-0.779562264712825	breastNormalVsTN_Basal.N	Normal	-0.779562264712825
LINC01227	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CDYL2	Tumor-gain LOCKs	common PMDs	0.274295265842861	breastNormalVsTN_Basal.N	Normal	0.274295265842861
PLCG2	Tumor-loss LOCKs	common PMDs	-0.543910450897249	breastNormalVsTN_Basal.N	Normal	-0.543910450897249
MIR3182	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
IRF8	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MIR6774	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC01082	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
FENDRR	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR1G1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR1A2	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR1A1	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR1D4	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
OR3A2	Shared LOCKs	common PMDs	-0.489953664014637	breastNormalVsTN_Basal.N	Normal	-0.489953664014637
OR3A1	Shared LOCKs	common PMDs	-0.662192921228564	breastNormalVsTN_Basal.N	Normal	-0.662192921228564
OR3A4P	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
NLRP1	Shared LOCKs	common PMDs	0.147299081000635	breastNormalVsTN_Basal.N	Normal	0.147299081000635
WSCD1	Shared LOCKs	common PMDs	-0.933745265867631	breastNormalVsTN_Basal.N	Normal	-0.933745265867631
MYHAS	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MYH8	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MYH4	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MYH1	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MYH2	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
SHISA6	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
DNAH9	Tumor-gain LOCKs	common PMDs	-0.920525208762177	breastNormalVsTN_Basal.N	Normal	-0.920525208762177
CDRT7	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CDRT8	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KRT25	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
KRT26	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MAPT	Tumor-loss LOCKs	common PMDs	-0.542743254214386	breastNormalVsTN_Basal.N	Normal	-0.542743254214386
SKAP1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
B4GALNT2	Tumor-loss LOCKs	common PMDs	-0.173932990594457	breastNormalVsTN_Basal.N	Normal	-0.173932990594457
CA10	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
LINC00469	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
MGC16275	Shared LOCKs	common PMDs	-0.59443690498652	breastNormalVsTN_Basal.N	Normal	-0.59443690498652
TTYH2	Shared LOCKs	common PMDs	-0.52124318855988	breastNormalVsTN_Basal.N	Normal	-0.52124318855988
DNAI2	Shared LOCKs	common PMDs	-0.965581461308683	breastNormalVsTN_Basal.N	Normal	-0.965581461308683
CD300LB	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CD300C	Shared LOCKs	common PMDs	-0.952314776155507	breastNormalVsTN_Basal.N	Normal	-0.952314776155507
CD300LD	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
CD300E	Shared LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
RBFOX3	Shared LOCKs	common PMDs	-0.889503709070653	breastNormalVsTN_Basal.N	Normal	-0.889503709070653
LOXHD1	Tumor-loss LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
ST8SIA5	Tumor-loss LOCKs	common PMDs	-0.973591117598718	breastNormalVsTN_Basal.N	Normal	-0.973591117598718
MAPK4	Tumor-loss LOCKs	common PMDs	-0.964384613993566	breastNormalVsTN_Basal.N	Normal	-0.964384613993566
ZNF536	Tumor-gain LOCKs	common PMDs	-0.975657937177745	breastNormalVsTN_Basal.N	Normal	-0.975657937177745
